comm_id,comm_name,comm_age,Community Shutdown Date,Estimated Renewal Date,sso,migration,exec_spsr,acct_geo,sppt_tier,plat_tier,gold_tier,silv_tier,#_lang,Account: Type,Blogs,Contests,Ideas,LevelUp,Mobile,ActiveCast,Moderation Manager,Premium Gamification,Lithium Q&A,Ratings & Reviews,TKB,Salesforce.com,Video,SSO (Lithium),#_features
a0C00000001Pdoh,Ipsos #66 - Mazda,4.10,6/17/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001OI95,Nestle Mexico,4.15,,7/30/14,1,0,1,LATAM,Gold,0,1,0,1,Canceled Customer,1,0,1,1,1,1,0,0,0,0,0,0,0,0,5
a0C00000003N7kP,Videotron LSW,1.12,,,0,0,1,North America,Silver,0,0,1,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002xpoH,Google Youtube Community,1.65,,1/30/18,1,1,1,North America,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,0,0,1,1,0,0,7
a0C00000001Nvvz,Google Advertiser - English,4.16,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C00000002mkH4,Aspect - Contact Center America LSW,2.38,,11/8/14,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002mVEi,Aspect - Sovereign Bank - LSW - Santander North America,2.41,,10/17/14,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002mHZp,Aspect - BRM - LSW,2.44,,10/18/14,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002hkBp,Ipsos #89 - Coast Capital Savings Credit Union,2.49,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000002hkBf,Ipsos #90 - P&G Hair Care,2.49,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002VK40,Aspect LSW #2 - STD Multiopcion (Termaria),2.88,,6/1/15,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
a0C00000002HTSm,Ipsos #82 Fast Food Panel,3.10,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002EADR,Sony EU Community #2,3.19,,4/2/16,0,0,1,EMEA,Gold,0,1,0,2,Customer,1,1,0,0,1,1,0,1,0,0,1,0,0,0,6
a0C00000002EADM,Sony EU Community #1,3.19,,4/2/16,1,0,1,EMEA,Gold,0,1,0,2,Customer,1,1,0,0,1,1,0,1,0,0,1,0,0,0,6
a0C00000001p5iT,Ipsos #72 - L'Oreal,3.73,10/11/12,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001p5iO,Ipsos #71 - BBC (Chatterbox Panel),3.73,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001VVwN,Google Advertiser - German,4.05,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,0,1,0,1,0,0,0,6
a0C00000001VVwI,Google Advertiser - Russian,4.05,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C00000001VVwD,Google Advertiser - Portuguese,4.05,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C00000001VVw8,Google Advertiser - French,4.05,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C0000000128eS,Ipsos #34 - P&G Male Grooming (Razor's Edge),4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C0000000128eR,Ipsos #33 - P&G MDO (Vocalpoint Voice),4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C0000000128eM,Ipsos #32 - Kraft (The Ipsos Idea Factory),4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000GJPK,Ipsos #16 - IpsosPrototype2,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPJ,Ipsos #25 - Shoppers Drug Mart,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPF,Ipsos #13 - Direct Energy,5.77,5/31/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPE,Ipsos #11 - Pfizer Livestock,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPB,Ipsos #19 - Ipsos France (France Election 2012),5.77,6/29/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000Dmna,SCEE - Motorstorm,7.34,3/13/12,,1,0,1,EMEA,Gold,0,1,0,10,Customer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
a0C00000002Uo3K,Ipsos #86 Asics,2.89,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002Uo3F,Ipsos #69 IUU,2.89,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002Uo3A,Ipsos #67 Belair Direct (Your Two Cents),2.89,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002Uo35,Ipsos #53 IOTX (Mazda Demo),2.89,6/28/13,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002Fqh3,Sony Mobile Community,3.14,,2/1/16,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
a0C00000001lS00,Google Advertiser - Italian,3.83,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C00000001Ppvy,Ipsos #63 - Kraft (Grocery),4.10,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000000wBmQ,Alloy Inc. Gurl.com,4.64,6/11/13,,1,0,1,North America,NA,0,0,0,1,Canceled Customer,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
a0C00000000GJPA,Ipsos #12 - Kraft UK,5.77,12/13/11,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJP9,Ipsos #10 - Florida Lotteries,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJP4,Ipsos #09 - Ipsos MRCW (Opinions),5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJOz,Ipsos #07 - Ipsos internal (My Ipsos Idea),5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJOu,Ipsos #06 - Conde Nast,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000002Tkma,TalkTalk Telecom Community,2.92,,3/26/15,0,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,1,1,1,0,0,1,1,0,1,1,0,0,8
a0C00000002LlQl,Google AdWords Redesign Stage only (CR16326),3.01,,4/14/17,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,0,1,0,1,0,0,0,6
a0C00000002BLsx,Google Glass,3.26,11/13/15,3/28/15,1,0,1,North America,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,1,1,1,0,1,1,0,1,10
a0C00000002AS3z,Ipsos #81 - PMI,3.28,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001fzTW,Ipsos #64 - Natura,3.87,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001fzTR,Ipsos #54 - Capital One,3.87,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001fzPY,Ipsos #70 - Ipsos GR (Syndicated Community),3.87,10/28/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001ev2K,Ipsos #68 - Ipsos France (whY CommunautÃƒÆ’Ã†â€™Ãƒâ€_Ã‚Â©),3.89,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001Ppvt,Ipsos #62 - T-Mobile,4.10,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001Ppvo,Ipsos #60 - Harris / M&I (BMO Harris Customer Insights Council),4.10,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001Ppvj,Ipsos #55 - IOTX (Ipsos Socialized Research),4.10,6/17/13,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000uhFH,Ipsos #30 - Medtronic,4.68,6/17/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000uhF7,Ipsos #31 - Freemantle Media,4.68,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000uhF2,Ipsos #29 - Rogers,4.68,1/27/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJOp,Ipsos #05 - Pages Jaunes (Yellow Pages),5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJOk,Ipsos #04 - P&G MDO (VPVoice FKA My Shopper Voice),5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
a0C00000000GJOg,Ipsos #08 - GM Onstar,5.77,12/21/11,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJOf,Ipsos #03 - IAB and MediaCT (HearWatchSay),5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
a0C00000000GHqE,Ipsos #02 - Ipsos (Qual Connect),5.78,6/17/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4
a0C00000000DmFs,Riverbed Technology,7.41,1/29/13,,0,0,1,North America,NA,0,0,0,1,Canceled Customer,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
a0C00000002JdV8,Google Glass LSW,3.05,,3/30/15,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
a0C00000002JdRS,Ipsos #85 Shop and Share,3.05,7/15/15,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002JdRN,Ipsos #84 Mondelez,3.05,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002JdRI,Ipsos #83 Premera,3.05,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002FGgg,Aspect LSW #1 - Aspect Internal,3.16,,1/1/15,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
a0C00000002AS3u,Ipsos #80 - Sky,3.28,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C000000019f7k,Ipsos #43 - Bank of Montreal,4.49,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C000000014slH,Ipsos #42 - CTHRC,4.51,11/12/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000uhEx,Ipsos #28 - Air Canada,4.68,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000tpVr,Ipsos #27 - VISA,4.70,7/8/14,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GHq9,Ipsos #01 - Nokia,5.78,,6/15/15,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000Eohh,Moto Dev - Chinese,6.21,1/1/13,,0,0,1,North America,NA,0,0,0,2,Canceled Customer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
a0C00000000DhHs,Fair Isaac - Card Alert,7.88,,3/5/15,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
a0C00000001p5id,Ipsos #74 - IOTX  (Socialized Research),3.73,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,1,1,1,0,0,0,0,0,0,1,0,6
a0C00000001p5iY,Ipsos #73 - Telemundo (Telemundo VIP),3.73,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C000000012SdH,Ipsos #41 - North Shore Credit Union,4.58,4/4/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C000000012SdC,Ipsos #40 - Coast Capital Savings,4.58,6/26/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000tpVm,Ipsos #26 - Schwan's,4.70,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000Doal,Fair Isaac - DMA,7.21,3/14/12,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000Djuq,Fair Isaac - DMC,7.56,,3/5/15,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
a0C00000001VVwS,Google Advertiser - Spanish,4.05,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C0000000128ev,Ipsos #39 - PayPal,4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C0000000128eq,Ipsos #38 - Ipsos UK (Ipsos Mori Connects),4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C0000000128el,Ipsos #37 - P&G Fem Care (The Feminine Side),4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,5,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C0000000128eg,Ipsos #36 - P&G Oral Care,4.59,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C0000000128eb,Ipsos #35 - Ipsos China (Baby Care Pilot),4.59,8/27/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000GJPs,Ipsos #24 - Minnesota Lottery,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPn,Ipsos #23 - Bank of America,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPi,Ipsos #22 - Avon,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000UAcr,Charter Communications,5.39,12/3/12,,0,0,1,North America,NA,0,0,0,1,Prospect,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4
a0C00000000GJPd,Ipsos #20 - Canoe Ventures,5.77,2/7/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPY,Ipsos #18 - Kraft Germany,5.77,12/13/11,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPU,Ipsos #21 - SIX (CP Master Template),5.77,6/17/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPT,Ipsos #17 - Ipsos internal (InnoCreation),5.77,6/26/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000GJPO,Ipsos #15 - Sprint,5.77,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000002nUdU,Ipsos #ipsos3.demo,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUdP,Ipsos #ipsos2.demo,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUdK,Ipsos #ipsos1.demo,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUdF,Ipsos #ipsostraining,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUdA,Ipsos #ipsosqa,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUd5,Ipsos #ipsosprototype,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUd0,Ipsos #ipsospreprod,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUcv,Ipsos #ipsosmaster,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUcq,Ipsos #ipsosdev,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUcl,Ipsos #ipsosdev2,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nOhw,TalkTalk Telecom LSW,2.30,,9/25/15,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000003AqDJ,Ipsos #112 DTE Energy,0.08,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C61000003Ax7A,Unibet (London) Ltd,0.07,,,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,1,1,0,0,0,0,1,6
a0C610000037MrZ,Scottish Power Ltd,0.23,,,0,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,0,0,1,0,0,1,1,0,1,0,0,0,5
a0C610000037CT6,Gs Group LSW,0.25,3/31/16,,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000038WHe,"Rapidminer, Inc Community",0.15,,,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,1,0,0,1,1,0,1,7
a0C610000038ZA6,"Samsung Electronics America, Inc.",0.14,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,1,1,1,0,0,0,8
a0C610000037MvF,Scottish Power Ltd LSW,0.23,,,0,1,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000037wP2,Swiss Life AG - Temp Stage,0.20,5/15/16,,0,0,1,EMEA,Silver,0,0,1,1,Customer,1,0,1,0,0,0,1,0,1,1,1,0,0,0,6
a0C0000000331ku,OBI Digital GmbH,1.57,,7/31/17,0,0,1,EMEA,Silver,0,0,1,1,Customer,1,1,1,0,1,0,0,0,1,0,0,0,0,1,6
a0C00000002ycyJ,Swiss Life AG,1.59,,1/12/18,1,0,1,EMEA,Silver,0,0,1,1,Customer,1,0,1,0,0,0,1,1,1,1,1,0,0,1,8
a0C00000002aCFv,Nokia LSW,2.76,12/2/15,3/20/15,0,0,1,EMEA,Platinum,1,0,0,1,Canceled Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000EPIX,Nokia Maps - Keibi,6.41,,,0,0,1,EMEA,Platinum,1,0,0,1,Canceled Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000EOYR,Staples - At Work - Internal HR Community,6.42,4/16/12,,1,0,1,North America,NA,0,0,0,1,Canceled Customer,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
a0C00000000DfzE,Nokia Worldwide,8.01,,5/1/15,1,0,1,EMEA,Platinum,1,0,0,9,Canceled Customer,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
a0C00000000ECsF,Nokia Ovi Store - Keibi Acq,6.69,,,0,0,1,EMEA,Platinum,1,0,0,1,Canceled Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003N7ke,Swiss Life AG,1.12,,,0,0,1,EMEA,Silver,0,0,1,2,Customer,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4
a0C00000000FJgG,Nokia OVI Chinese - Keibi,6.08,12/31/11,,0,0,1,EMEA,Platinum,1,0,0,1,Canceled Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000DkHz,Staples,7.51,11/9/12,,0,0,1,North America,NA,0,0,0,1,Canceled Customer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
a0C00000000Dg8V,Nokia N-Gage,8.00,,,0,0,1,North America,NA,0,0,0,7,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002vH3G,British Gas LSW,1.88,,4/11/16,1,0,1,EMEA,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002MZ9J,Breast Cancer Care,2.99,,3/1/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C610000037w8c,Capita Plc LSW,0.20,,,0,0,1,EMEA,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NfgF,Flybe LSW,0.57,,,0,0,1,EMEA,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002oEnV,Post Office Ltd LSW,2.18,,12/16/15,0,0,1,EMEA,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002mLXF,NPower Direct LSW,2.43,,9/19/15,0,0,1,EMEA,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002hldB,AARP LSW,2.48,,8/30/15,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002hld1,AARP Community,2.48,,8/30/15,1,0,1,North America,Gold,0,1,0,1,Customer,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
a0C61000002Q1CA,Ticketnetwork LSW,0.27,,,0,0,1,North America,NA,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000038DtO,"Telvista , Inc LSW",0.19,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000003AzVD,UnboundID,0.07,,,0,0,1,North America,NA,0,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4
a0C00000003NnK2,Sun Life Financial Corporation LSW,0.34,,,0,0,1,North America,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003McOX,Loblaw Companies Limited (French),1.46,,,0,0,1,North America,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,0,0,0,0,1,0,6
a0C00000002yb2u,Loblaw Companies Limited,1.59,,,0,0,1,North America,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,0,0,0,0,1,0,6
a0C00000002vnvd,Rogers Communications LSW,1.82,,6/1/16,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NaBf,Bell Canada LSW,0.80,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000G98V,Fido,5.83,,6/30/14,0,0,1,North America,Gold,0,1,0,2,Customer,1,0,1,0,1,0,0,1,0,0,0,0,1,0,5
a0C00000000G7j9,Rogers Communications,5.83,,6/30/16,1,0,1,North America,Gold,0,1,0,2,Customer,1,0,1,0,1,1,0,1,0,0,0,0,1,1,7
a0C610000037swL,10X Genomics,0.20,,,0,0,1,North America,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,0,0,1,0,1,0,7
a0C00000002o4Kk,HPE Dev (unpaid),2.21,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
a0C00000000EWRU,HP Corporate Marketing Blogs,6.33,10/31/15,10/14/14,0,0,1,North America,Platinum,1,0,0,5,Customer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
